STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,indic_he,Health indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2017,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2018,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2019,,81.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2020,,80.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2021,,80.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2022,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,MT,Malta,2023,,81.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2012,,79.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2013,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2014,,80.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2015,,79.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2016,,80.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2017,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2018,,80.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2019,,80.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2020,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2021,,79.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2022,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NL,Netherlands,2023,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2012,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2013,,79.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2014,,80.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2015,,80.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2016,,80.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2017,,81.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2018,,81.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2019,,81.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2020,,81.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2021,,81.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2022,,80.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,NO,Norway,2023,,81.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2012,,72.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2013,,73.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2014,,73.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2015,,73.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2016,,73.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2017,,73.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2018,,73.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2019,,74.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2020,,72.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2021,,71.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2022,,73.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PL,Poland,2023,,74.6,,ep,"estimated, provisional",,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2012,,77.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2013,,77.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2014,,78.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2015,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2016,,78.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2017,,78.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2018,,78.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2019,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2020,,78.0,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2021,,78.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2022,,78.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,PT,Portugal,2023,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2012,,70.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2013,,71.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2014,,71.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2015,,71.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2016,,71.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2017,,71.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2018,,71.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2019,,71.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2020,,70.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2021,,69.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2022,,71.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,RO,Romania,2023,,72.6,,e,estimated,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2013,,80.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2014,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2015,,80.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2016,,80.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2017,,80.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2018,,80.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2019,,81.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2020,,80.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2021,,81.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2022,,81.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SE,Sweden,2023,,81.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2012,,77.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2013,,77.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2014,,78.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2015,,77.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2016,,78.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2017,,78.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2018,,78.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2019,,78.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2020,,77.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2021,,77.7,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2022,,78.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SI,Slovenia,2023,,79.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2012,,72.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2013,,72.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2014,,73.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2015,,73.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2016,,73.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2017,,73.8,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2018,,73.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2019,,74.3,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2020,,73.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2021,,71.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2022,,73.6,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,SK,Slovakia,2023,,74.9,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2012,,79.1,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2013,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2014,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2015,,79.2,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2016,,79.4,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2017,,79.5,,,,,
dataflow,ESTAT:TPS00208(1.0),Life expectancy at birth by sex,A,Annual,YR,Year,M,Males,LE_0,Life expectancy in absolute value at birth,UK,United Kingdom,2018,,79.5,,,,,
