country,year,sex,disease,deaths
Lituania,2015,M,Altre cardiopatie ischemiche,5790
Lituania,2016,M,Altre cardiopatie ischemiche,5883
Lituania,2017,M,Altre cardiopatie ischemiche,5428
Lituania,2018,M,Altre cardiopatie ischemiche,5147
Lituania,2019,M,Altre cardiopatie ischemiche,4935
Lituania,2020,M,Altre cardiopatie ischemiche,5524
Lituania,2021,M,Altre cardiopatie ischemiche,5370
Lituania,2022,M,Altre cardiopatie ischemiche,5119
Lussemburgo,2011,M,Altre cardiopatie ischemiche,65
Lussemburgo,2012,M,Altre cardiopatie ischemiche,90
Lussemburgo,2013,M,Altre cardiopatie ischemiche,101
Lussemburgo,2014,M,Altre cardiopatie ischemiche,111
Lussemburgo,2015,M,Altre cardiopatie ischemiche,86
Lussemburgo,2016,M,Altre cardiopatie ischemiche,113
Lussemburgo,2017,M,Altre cardiopatie ischemiche,108
Lussemburgo,2018,M,Altre cardiopatie ischemiche,123
Lussemburgo,2019,M,Altre cardiopatie ischemiche,99
Lussemburgo,2020,M,Altre cardiopatie ischemiche,87
Lussemburgo,2021,M,Altre cardiopatie ischemiche,89
Lussemburgo,2022,M,Altre cardiopatie ischemiche,82
Lettonia,2011,M,Altre cardiopatie ischemiche,3181
Lettonia,2012,M,Altre cardiopatie ischemiche,3122
Lettonia,2013,M,Altre cardiopatie ischemiche,2985
Lettonia,2014,M,Altre cardiopatie ischemiche,2952
Lettonia,2015,M,Altre cardiopatie ischemiche,2868
Lettonia,2016,M,Altre cardiopatie ischemiche,2741
Lettonia,2017,M,Altre cardiopatie ischemiche,2633
Lettonia,2018,M,Altre cardiopatie ischemiche,2582
Lettonia,2019,M,Altre cardiopatie ischemiche,2410
Lettonia,2020,M,Altre cardiopatie ischemiche,2532
Lettonia,2021,M,Altre cardiopatie ischemiche,2815
Lettonia,2022,M,Altre cardiopatie ischemiche,2658
Malta,2011,M,Altre cardiopatie ischemiche,182
Malta,2012,M,Altre cardiopatie ischemiche,244
Malta,2013,M,Altre cardiopatie ischemiche,180
Malta,2014,M,Altre cardiopatie ischemiche,156
Malta,2015,M,Altre cardiopatie ischemiche,170
Malta,2016,M,Altre cardiopatie ischemiche,155
Malta,2017,M,Altre cardiopatie ischemiche,196
Malta,2018,M,Altre cardiopatie ischemiche,173
Malta,2019,M,Altre cardiopatie ischemiche,192
Malta,2020,M,Altre cardiopatie ischemiche,177
Malta,2021,M,Altre cardiopatie ischemiche,156
Malta,2022,M,Altre cardiopatie ischemiche,183
Paesi Bassi,2011,M,Altre cardiopatie ischemiche,2096
Paesi Bassi,2012,M,Altre cardiopatie ischemiche,2225
Paesi Bassi,2013,M,Altre cardiopatie ischemiche,2182
Paesi Bassi,2014,M,Altre cardiopatie ischemiche,2240
Paesi Bassi,2015,M,Altre cardiopatie ischemiche,2283
Paesi Bassi,2016,M,Altre cardiopatie ischemiche,2257
Paesi Bassi,2017,M,Altre cardiopatie ischemiche,2204
Paesi Bassi,2018,M,Altre cardiopatie ischemiche,2196
Paesi Bassi,2019,M,Altre cardiopatie ischemiche,2162
Paesi Bassi,2020,M,Altre cardiopatie ischemiche,2173
Paesi Bassi,2021,M,Altre cardiopatie ischemiche,2103
Paesi Bassi,2022,M,Altre cardiopatie ischemiche,2159
Polonia,2011,M,Altre cardiopatie ischemiche,14711
Polonia,2012,M,Altre cardiopatie ischemiche,14391
Polonia,2013,M,Altre cardiopatie ischemiche,13178
Polonia,2014,M,Altre cardiopatie ischemiche,12879
Polonia,2015,M,Altre cardiopatie ischemiche,12976
Polonia,2016,M,Altre cardiopatie ischemiche,13504
Polonia,2017,M,Altre cardiopatie ischemiche,15933
Polonia,2018,M,Altre cardiopatie ischemiche,15602
Polonia,2019,M,Altre cardiopatie ischemiche,16180
Polonia,2020,M,Altre cardiopatie ischemiche,19323
Polonia,2021,M,Altre cardiopatie ischemiche,27211
Polonia,2022,M,Altre cardiopatie ischemiche,23296
Polonia,2024,M,Altre cardiopatie ischemiche,24646
Portogallo,2011,M,Altre cardiopatie ischemiche,1149
Portogallo,2012,M,Altre cardiopatie ischemiche,1145
Portogallo,2013,M,Altre cardiopatie ischemiche,1212
Portogallo,2014,M,Altre cardiopatie ischemiche,1556
Portogallo,2015,M,Altre cardiopatie ischemiche,1628
Portogallo,2016,M,Altre cardiopatie ischemiche,1639
Portogallo,2017,M,Altre cardiopatie ischemiche,1558
Portogallo,2018,M,Altre cardiopatie ischemiche,1473
Portogallo,2019,M,Altre cardiopatie ischemiche,1689
Portogallo,2020,M,Altre cardiopatie ischemiche,1532
Portogallo,2021,M,Altre cardiopatie ischemiche,1515
Portogallo,2022,M,Altre cardiopatie ischemiche,1663
Romania,2011,M,Altre cardiopatie ischemiche,14062
Romania,2012,M,Altre cardiopatie ischemiche,14178
Romania,2013,M,Altre cardiopatie ischemiche,13633
Romania,2014,M,Altre cardiopatie ischemiche,13879
Romania,2015,M,Altre cardiopatie ischemiche,14510
Romania,2016,M,Altre cardiopatie ischemiche,13955
Romania,2017,M,Altre cardiopatie ischemiche,13929
Romania,2018,M,Altre cardiopatie ischemiche,13791
Romania,2019,M,Altre cardiopatie ischemiche,13900
Romania,2020,M,Altre cardiopatie ischemiche,16320
Romania,2021,M,Altre cardiopatie ischemiche,16470
Romania,2022,M,Altre cardiopatie ischemiche,14314
Svezia,2011,M,Altre cardiopatie ischemiche,3836
Svezia,2012,M,Altre cardiopatie ischemiche,3851
Svezia,2013,M,Altre cardiopatie ischemiche,3753
Svezia,2014,M,Altre cardiopatie ischemiche,3701
Svezia,2015,M,Altre cardiopatie ischemiche,3745
Svezia,2016,M,Altre cardiopatie ischemiche,3605
Svezia,2017,M,Altre cardiopatie ischemiche,3680
Svezia,2018,M,Altre cardiopatie ischemiche,3432
Svezia,2019,M,Altre cardiopatie ischemiche,3306
Svezia,2020,M,Altre cardiopatie ischemiche,3440
Svezia,2021,M,Altre cardiopatie ischemiche,3342
Svezia,2022,M,Altre cardiopatie ischemiche,3392
Slovenia,2011,M,Altre cardiopatie ischemiche,588
Slovenia,2012,M,Altre cardiopatie ischemiche,549
Slovenia,2013,M,Altre cardiopatie ischemiche,540
Slovenia,2014,M,Altre cardiopatie ischemiche,458
Slovenia,2015,M,Altre cardiopatie ischemiche,428
Slovenia,2016,M,Altre cardiopatie ischemiche,403
Slovenia,2017,M,Altre cardiopatie ischemiche,366
Slovenia,2018,M,Altre cardiopatie ischemiche,395
Slovenia,2019,M,Altre cardiopatie ischemiche,289
Slovenia,2020,M,Altre cardiopatie ischemiche,287
Slovenia,2021,M,Altre cardiopatie ischemiche,359
Slovenia,2022,M,Altre cardiopatie ischemiche,372
Slovacchia,2011,M,Altre cardiopatie ischemiche,5033
Slovacchia,2012,M,Altre cardiopatie ischemiche,4767
Slovacchia,2013,M,Altre cardiopatie ischemiche,4862
Slovacchia,2014,M,Altre cardiopatie ischemiche,4670
Slovacchia,2015,M,Altre cardiopatie ischemiche,4762
Slovacchia,2016,M,Altre cardiopatie ischemiche,4609
Slovacchia,2017,M,Altre cardiopatie ischemiche,4712
Slovacchia,2018,M,Altre cardiopatie ischemiche,4174
Slovacchia,2019,M,Altre cardiopatie ischemiche,4829
Slovacchia,2020,M,Altre cardiopatie ischemiche,5804
Slovacchia,2021,M,Altre cardiopatie ischemiche,5960
Slovacchia,2022,M,Altre cardiopatie ischemiche,5453
Austria,2011,M,Infarto miocardico acuto incluso infarto successivo,2963
Austria,2012,M,Infarto miocardico acuto incluso infarto successivo,2862
Austria,2013,M,Infarto miocardico acuto incluso infarto successivo,2895
Austria,2014,M,Infarto miocardico acuto incluso infarto successivo,2666
Austria,2015,M,Infarto miocardico acuto incluso infarto successivo,2777
Austria,2016,M,Infarto miocardico acuto incluso infarto successivo,2734
Austria,2017,M,Infarto miocardico acuto incluso infarto successivo,2827
Austria,2018,M,Infarto miocardico acuto incluso infarto successivo,2708
Austria,2019,M,Infarto miocardico acuto incluso infarto successivo,2614
Austria,2020,M,Infarto miocardico acuto incluso infarto successivo,2805
Austria,2021,M,Infarto miocardico acuto incluso infarto successivo,2705
Austria,2022,M,Infarto miocardico acuto incluso infarto successivo,2657
Belgio,2011,M,Infarto miocardico acuto incluso infarto successivo,2931
Belgio,2012,M,Infarto miocardico acuto incluso infarto successivo,2951
Belgio,2013,M,Infarto miocardico acuto incluso infarto successivo,2774
Belgio,2014,M,Infarto miocardico acuto incluso infarto successivo,2600
Belgio,2015,M,Infarto miocardico acuto incluso infarto successivo,2532
Belgio,2016,M,Infarto miocardico acuto incluso infarto successivo,2425
Belgio,2017,M,Infarto miocardico acuto incluso infarto successivo,2438
Belgio,2018,M,Infarto miocardico acuto incluso infarto successivo,2260
Belgio,2019,M,Infarto miocardico acuto incluso infarto successivo,2133
Belgio,2020,M,Infarto miocardico acuto incluso infarto successivo,2047
Belgio,2021,M,Infarto miocardico acuto incluso infarto successivo,2046
Belgio,2022,M,Infarto miocardico acuto incluso infarto successivo,2047
Bulgaria,2011,M,Infarto miocardico acuto incluso infarto successivo,3283
Bulgaria,2012,M,Infarto miocardico acuto incluso infarto successivo,3222
Bulgaria,2013,M,Infarto miocardico acuto incluso infarto successivo,3155
Bulgaria,2014,M,Infarto miocardico acuto incluso infarto successivo,3308
Bulgaria,2015,M,Infarto miocardico acuto incluso infarto successivo,3071
Bulgaria,2016,M,Infarto miocardico acuto incluso infarto successivo,3020
Bulgaria,2017,M,Infarto miocardico acuto incluso infarto successivo,2949
Bulgaria,2018,M,Infarto miocardico acuto incluso infarto successivo,2902
Bulgaria,2019,M,Infarto miocardico acuto incluso infarto successivo,3039
Bulgaria,2020,M,Infarto miocardico acuto incluso infarto successivo,3486
Bulgaria,2021,M,Infarto miocardico acuto incluso infarto successivo,3744
Bulgaria,2022,M,Infarto miocardico acuto incluso infarto successivo,3439
Cipro,2011,M,Infarto miocardico acuto incluso infarto successivo,226
Cipro,2012,M,Infarto miocardico acuto incluso infarto successivo,233
Cipro,2013,M,Infarto miocardico acuto incluso infarto successivo,227
Cipro,2014,M,Infarto miocardico acuto incluso infarto successivo,211
Cipro,2015,M,Infarto miocardico acuto incluso infarto successivo,206
Cipro,2016,M,Infarto miocardico acuto incluso infarto successivo,224
Cipro,2017,M,Infarto miocardico acuto incluso infarto successivo,254
Cipro,2018,M,Infarto miocardico acuto incluso infarto successivo,233
Cipro,2019,M,Infarto miocardico acuto incluso infarto successivo,226
Cipro,2020,M,Infarto miocardico acuto incluso infarto successivo,193
Cipro,2021,M,Infarto miocardico acuto incluso infarto successivo,222
Cipro,2022,M,Infarto miocardico acuto incluso infarto successivo,213
Repubblica Ceca,2011,M,Infarto miocardico acuto incluso infarto successivo,3902
Repubblica Ceca,2012,M,Infarto miocardico acuto incluso infarto successivo,3696
Repubblica Ceca,2013,M,Infarto miocardico acuto incluso infarto successivo,3653
Repubblica Ceca,2014,M,Infarto miocardico acuto incluso infarto successivo,3183
Repubblica Ceca,2015,M,Infarto miocardico acuto incluso infarto successivo,2896
Repubblica Ceca,2016,M,Infarto miocardico acuto incluso infarto successivo,2722
Repubblica Ceca,2017,M,Infarto miocardico acuto incluso infarto successivo,2699
Repubblica Ceca,2018,M,Infarto miocardico acuto incluso infarto successivo,2375
Repubblica Ceca,2019,M,Infarto miocardico acuto incluso infarto successivo,2282
Repubblica Ceca,2020,M,Infarto miocardico acuto incluso infarto successivo,2288
Repubblica Ceca,2021,M,Infarto miocardico acuto incluso infarto successivo,2162
Repubblica Ceca,2022,M,Infarto miocardico acuto incluso infarto successivo,1808
Germania,2011,M,Infarto miocardico acuto incluso infarto successivo,31085
Germania,2012,M,Infarto miocardico acuto incluso infarto successivo,31220
Germania,2013,M,Infarto miocardico acuto incluso infarto successivo,30930
Germania,2014,M,Infarto miocardico acuto incluso infarto successivo,28832
Germania,2015,M,Infarto miocardico acuto incluso infarto successivo,29352
Germania,2016,M,Infarto miocardico acuto incluso infarto successivo,28470
Germania,2017,M,Infarto miocardico acuto incluso infarto successivo,27552
Germania,2018,M,Infarto miocardico acuto incluso infarto successivo,27185
Germania,2019,M,Infarto miocardico acuto incluso infarto successivo,26223
Germania,2020,M,Infarto miocardico acuto incluso infarto successivo,26623
Germania,2021,M,Infarto miocardico acuto incluso infarto successivo,27305
Germania,2022,M,Infarto miocardico acuto incluso infarto successivo,28161
Danimarca,2011,M,Infarto miocardico acuto incluso infarto successivo,1164
Danimarca,2012,M,Infarto miocardico acuto incluso infarto successivo,1163
Danimarca,2013,M,Infarto miocardico acuto incluso infarto successivo,1075
Danimarca,2014,M,Infarto miocardico acuto incluso infarto successivo,979
Danimarca,2015,M,Infarto miocardico acuto incluso infarto successivo,930
Danimarca,2016,M,Infarto miocardico acuto incluso infarto successivo,873
Danimarca,2017,M,Infarto miocardico acuto incluso infarto successivo,872
Danimarca,2018,M,Infarto miocardico acuto incluso infarto successivo,848
Danimarca,2019,M,Infarto miocardico acuto incluso infarto successivo,753
Danimarca,2020,M,Infarto miocardico acuto incluso infarto successivo,740
Danimarca,2021,M,Infarto miocardico acuto incluso infarto successivo,734
Danimarca,2022,M,Infarto miocardico acuto incluso infarto successivo,708
Estonia,2011,M,Infarto miocardico acuto incluso infarto successivo,279
Estonia,2012,M,Infarto miocardico acuto incluso infarto successivo,301
Estonia,2013,M,Infarto miocardico acuto incluso infarto successivo,242
Estonia,2014,M,Infarto miocardico acuto incluso infarto successivo,246
Estonia,2015,M,Infarto miocardico acuto incluso infarto successivo,269
Estonia,2016,M,Infarto miocardico acuto incluso infarto successivo,270
Estonia,2017,M,Infarto miocardico acuto incluso infarto successivo,288
Estonia,2018,M,Infarto miocardico acuto incluso infarto successivo,272
Estonia,2019,M,Infarto miocardico acuto incluso infarto successivo,254
Estonia,2020,M,Infarto miocardico acuto incluso infarto successivo,253
Estonia,2021,M,Infarto miocardico acuto incluso infarto successivo,262
Estonia,2022,M,Infarto miocardico acuto incluso infarto successivo,271
Grecia,2011,M,Infarto miocardico acuto incluso infarto successivo,4766
Grecia,2012,M,Infarto miocardico acuto incluso infarto successivo,4501
Grecia,2013,M,Infarto miocardico acuto incluso infarto successivo,4111
Grecia,2014,M,Infarto miocardico acuto incluso infarto successivo,3989
Grecia,2015,M,Infarto miocardico acuto incluso infarto successivo,3805
Grecia,2016,M,Infarto miocardico acuto incluso infarto successivo,3774
Grecia,2017,M,Infarto miocardico acuto incluso infarto successivo,4287
Grecia,2018,M,Infarto miocardico acuto incluso infarto successivo,4157
Grecia,2019,M,Infarto miocardico acuto incluso infarto successivo,4078
Grecia,2020,M,Infarto miocardico acuto incluso infarto successivo,4029
Grecia,2021,M,Infarto miocardico acuto incluso infarto successivo,4398
Grecia,2022,M,Infarto miocardico acuto incluso infarto successivo,3307
Spagna,2011,M,Infarto miocardico acuto incluso infarto successivo,10476
Spagna,2012,M,Infarto miocardico acuto incluso infarto successivo,10106
Spagna,2013,M,Infarto miocardico acuto incluso infarto successivo,9585
Spagna,2014,M,Infarto miocardico acuto incluso infarto successivo,9260
Spagna,2015,M,Infarto miocardico acuto incluso infarto successivo,9258
Spagna,2016,M,Infarto miocardico acuto incluso infarto successivo,8796
Spagna,2017,M,Infarto miocardico acuto incluso infarto successivo,8720
Spagna,2018,M,Infarto miocardico acuto incluso infarto successivo,8475
Spagna,2019,M,Infarto miocardico acuto incluso infarto successivo,8115
Spagna,2020,M,Infarto miocardico acuto incluso infarto successivo,8458
Spagna,2021,M,Infarto miocardico acuto incluso infarto successivo,8111
Spagna,2022,M,Infarto miocardico acuto incluso infarto successivo,8241
Finlandia,2011,M,Infarto miocardico acuto incluso infarto successivo,2223
Finlandia,2012,M,Infarto miocardico acuto incluso infarto successivo,2215
Finlandia,2013,M,Infarto miocardico acuto incluso infarto successivo,1956
Finlandia,2014,M,Infarto miocardico acuto incluso infarto successivo,1895
Finlandia,2015,M,Infarto miocardico acuto incluso infarto successivo,1784
Finlandia,2016,M,Infarto miocardico acuto incluso infarto successivo,1736
Finlandia,2017,M,Infarto miocardico acuto incluso infarto successivo,1629
Finlandia,2018,M,Infarto miocardico acuto incluso infarto successivo,1539
Finlandia,2019,M,Infarto miocardico acuto incluso infarto successivo,1277
Finlandia,2020,M,Infarto miocardico acuto incluso infarto successivo,1295
Finlandia,2021,M,Infarto miocardico acuto incluso infarto successivo,1265
Finlandia,2022,M,Infarto miocardico acuto incluso infarto successivo,1225
Francia,2011,M,Infarto miocardico acuto incluso infarto successivo,9678
Francia,2012,M,Infarto miocardico acuto incluso infarto successivo,9402
Francia,2013,M,Infarto miocardico acuto incluso infarto successivo,9020
Francia,2014,M,Infarto miocardico acuto incluso infarto successivo,8650
Francia,2015,M,Infarto miocardico acuto incluso infarto successivo,8774
Francia,2016,M,Infarto miocardico acuto incluso infarto successivo,8490
Francia,2017,M,Infarto miocardico acuto incluso infarto successivo,8443
Francia,2018,M,Infarto miocardico acuto incluso infarto successivo,8073
Francia,2019,M,Infarto miocardico acuto incluso infarto successivo,8046
Francia,2020,M,Infarto miocardico acuto incluso infarto successivo,7990
Francia,2021,M,Infarto miocardico acuto incluso infarto successivo,8205
Francia,2022,M,Infarto miocardico acuto incluso infarto successivo,8024
Croazia,2011,M,Infarto miocardico acuto incluso infarto successivo,2208
Croazia,2012,M,Infarto miocardico acuto incluso infarto successivo,2248
Croazia,2013,M,Infarto miocardico acuto incluso infarto successivo,2272
Croazia,2014,M,Infarto miocardico acuto incluso infarto successivo,2200
Croazia,2015,M,Infarto miocardico acuto incluso infarto successivo,2320
Croazia,2016,M,Infarto miocardico acuto incluso infarto successivo,2168
Croazia,2017,M,Infarto miocardico acuto incluso infarto successivo,2165
Croazia,2018,M,Infarto miocardico acuto incluso infarto successivo,2230
Croazia,2019,M,Infarto miocardico acuto incluso infarto successivo,1755
Croazia,2020,M,Infarto miocardico acuto incluso infarto successivo,1684
Croazia,2021,M,Infarto miocardico acuto incluso infarto successivo,1812
Croazia,2022,M,Infarto miocardico acuto incluso infarto successivo,1692
Ungheria,2011,M,Infarto miocardico acuto incluso infarto successivo,4010
Ungheria,2012,M,Infarto miocardico acuto incluso infarto successivo,3916
Ungheria,2013,M,Infarto miocardico acuto incluso infarto successivo,3620
Ungheria,2014,M,Infarto miocardico acuto incluso infarto successivo,3342
Ungheria,2015,M,Infarto miocardico acuto incluso infarto successivo,3347
Ungheria,2016,M,Infarto miocardico acuto incluso infarto successivo,3348
Ungheria,2017,M,Infarto miocardico acuto incluso infarto successivo,3237
Ungheria,2018,M,Infarto miocardico acuto incluso infarto successivo,3242
Ungheria,2019,M,Infarto miocardico acuto incluso infarto successivo,3297
Ungheria,2020,M,Infarto miocardico acuto incluso infarto successivo,3210
Ungheria,2021,M,Infarto miocardico acuto incluso infarto successivo,3432
Ungheria,2022,M,Infarto miocardico acuto incluso infarto successivo,3195
Irlanda,2011,M,Infarto miocardico acuto incluso infarto successivo,1146
Irlanda,2012,M,Infarto miocardico acuto incluso infarto successivo,1216
Irlanda,2013,M,Infarto miocardico acuto incluso infarto successivo,1159
Irlanda,2014,M,Infarto miocardico acuto incluso infarto successivo,1024
Irlanda,2015,M,Infarto miocardico acuto incluso infarto successivo,1089
Irlanda,2016,M,Infarto miocardico acuto incluso infarto successivo,1054
Irlanda,2017,M,Infarto miocardico acuto incluso infarto successivo,991
Irlanda,2018,M,Infarto miocardico acuto incluso infarto successivo,1072
Irlanda,2019,M,Infarto miocardico acuto incluso infarto successivo,1022
Irlanda,2020,M,Infarto miocardico acuto incluso infarto successivo,1028
Irlanda,2021,M,Infarto miocardico acuto incluso infarto successivo,1042
Irlanda,2022,M,Infarto miocardico acuto incluso infarto successivo,1008
Italia,2011,M,Infarto miocardico acuto incluso infarto successivo,15594
Italia,2012,M,Infarto miocardico acuto incluso infarto successivo,15264
Italia,2013,M,Infarto miocardico acuto incluso infarto successivo,14503
Italia,2014,M,Infarto miocardico acuto incluso infarto successivo,14053
Italia,2015,M,Infarto miocardico acuto incluso infarto successivo,14348
Italia,2016,M,Infarto miocardico acuto incluso infarto successivo,12872
Italia,2017,M,Infarto miocardico acuto incluso infarto successivo,12684
Italia,2018,M,Infarto miocardico acuto incluso infarto successivo,11615
Italia,2019,M,Infarto miocardico acuto incluso infarto successivo,11442
Italia,2020,M,Infarto miocardico acuto incluso infarto successivo,11765
Italia,2021,M,Infarto miocardico acuto incluso infarto successivo,11131
Italia,2022,M,Infarto miocardico acuto incluso infarto successivo,10940
Lituania,2011,M,Infarto miocardico acuto incluso infarto successivo,702
Lituania,2012,M,Infarto miocardico acuto incluso infarto successivo,652
Lituania,2013,M,Infarto miocardico acuto incluso infarto successivo,710
Lituania,2014,M,Infarto miocardico acuto incluso infarto successivo,618
Lituania,2015,M,Infarto miocardico acuto incluso infarto successivo,688
Lituania,2016,M,Infarto miocardico acuto incluso infarto successivo,576
Lituania,2017,M,Infarto miocardico acuto incluso infarto successivo,565
Lituania,2018,M,Infarto miocardico acuto incluso infarto successivo,592
Lituania,2019,M,Infarto miocardico acuto incluso infarto successivo,596
Lituania,2020,M,Infarto miocardico acuto incluso infarto successivo,669
Lituania,2021,M,Infarto miocardico acuto incluso infarto successivo,680
Lituania,2022,M,Infarto miocardico acuto incluso infarto successivo,647
Lussemburgo,2011,M,Infarto miocardico acuto incluso infarto successivo,129
Lussemburgo,2012,M,Infarto miocardico acuto incluso infarto successivo,111
Lussemburgo,2013,M,Infarto miocardico acuto incluso infarto successivo,100
Lussemburgo,2014,M,Infarto miocardico acuto incluso infarto successivo,100
Lussemburgo,2015,M,Infarto miocardico acuto incluso infarto successivo,109
Lussemburgo,2016,M,Infarto miocardico acuto incluso infarto successivo,111
Lussemburgo,2017,M,Infarto miocardico acuto incluso infarto successivo,91
Lussemburgo,2018,M,Infarto miocardico acuto incluso infarto successivo,106
Lussemburgo,2019,M,Infarto miocardico acuto incluso infarto successivo,86
Lussemburgo,2020,M,Infarto miocardico acuto incluso infarto successivo,89
Lussemburgo,2021,M,Infarto miocardico acuto incluso infarto successivo,82
Lussemburgo,2022,M,Infarto miocardico acuto incluso infarto successivo,69
Lettonia,2011,M,Infarto miocardico acuto incluso infarto successivo,721
Lettonia,2012,M,Infarto miocardico acuto incluso infarto successivo,624
Lettonia,2013,M,Infarto miocardico acuto incluso infarto successivo,626
Lettonia,2014,M,Infarto miocardico acuto incluso infarto successivo,608
Lettonia,2015,M,Infarto miocardico acuto incluso infarto successivo,636
Lettonia,2016,M,Infarto miocardico acuto incluso infarto successivo,609
Lettonia,2017,M,Infarto miocardico acuto incluso infarto successivo,538
Lettonia,2018,M,Infarto miocardico acuto incluso infarto successivo,491
Lettonia,2019,M,Infarto miocardico acuto incluso infarto successivo,459
Lettonia,2020,M,Infarto miocardico acuto incluso infarto successivo,464
Lettonia,2021,M,Infarto miocardico acuto incluso infarto successivo,499
Lettonia,2022,M,Infarto miocardico acuto incluso infarto successivo,504
Malta,2011,M,Infarto miocardico acuto incluso infarto successivo,267
Malta,2012,M,Infarto miocardico acuto incluso infarto successivo,250
Malta,2013,M,Infarto miocardico acuto incluso infarto successivo,208
Malta,2014,M,Infarto miocardico acuto incluso infarto successivo,197
Malta,2015,M,Infarto miocardico acuto incluso infarto successivo,212
Malta,2016,M,Infarto miocardico acuto incluso infarto successivo,174
Malta,2017,M,Infarto miocardico acuto incluso infarto successivo,190
Malta,2018,M,Infarto miocardico acuto incluso infarto successivo,183
Malta,2019,M,Infarto miocardico acuto incluso infarto successivo,212
Malta,2020,M,Infarto miocardico acuto incluso infarto successivo,193
Malta,2021,M,Infarto miocardico acuto incluso infarto successivo,179
Malta,2022,M,Infarto miocardico acuto incluso infarto successivo,186
Paesi Bassi,2011,M,Infarto miocardico acuto incluso infarto successivo,3740
Paesi Bassi,2012,M,Infarto miocardico acuto incluso infarto successivo,3599
Paesi Bassi,2013,M,Infarto miocardico acuto incluso infarto successivo,3310
Paesi Bassi,2014,M,Infarto miocardico acuto incluso infarto successivo,3017
Paesi Bassi,2015,M,Infarto miocardico acuto incluso infarto successivo,3128
Paesi Bassi,2016,M,Infarto miocardico acuto incluso infarto successivo,2945
Paesi Bassi,2017,M,Infarto miocardico acuto incluso infarto successivo,2882
Paesi Bassi,2018,M,Infarto miocardico acuto incluso infarto successivo,3033
Paesi Bassi,2019,M,Infarto miocardico acuto incluso infarto successivo,2933
Paesi Bassi,2020,M,Infarto miocardico acuto incluso infarto successivo,2841
Paesi Bassi,2021,M,Infarto miocardico acuto incluso infarto successivo,2992
Paesi Bassi,2022,M,Infarto miocardico acuto incluso infarto successivo,3006
Polonia,2011,M,Infarto miocardico acuto incluso infarto successivo,10017
Polonia,2012,M,Infarto miocardico acuto incluso infarto successivo,9942
Polonia,2013,M,Infarto miocardico acuto incluso infarto successivo,9231
Polonia,2014,M,Infarto miocardico acuto incluso infarto successivo,8276
Polonia,2015,M,Infarto miocardico acuto incluso infarto successivo,8488
Polonia,2016,M,Infarto miocardico acuto incluso infarto successivo,7643
Polonia,2017,M,Infarto miocardico acuto incluso infarto successivo,7438
Polonia,2018,M,Infarto miocardico acuto incluso infarto successivo,7228
Polonia,2019,M,Infarto miocardico acuto incluso infarto successivo,7641
Polonia,2020,M,Infarto miocardico acuto incluso infarto successivo,9247
Polonia,2021,M,Infarto miocardico acuto incluso infarto successivo,8116
Polonia,2022,M,Infarto miocardico acuto incluso infarto successivo,7503
Polonia,2024,M,Infarto miocardico acuto incluso infarto successivo,6285
Portogallo,2011,M,Infarto miocardico acuto incluso infarto successivo,2563
Portogallo,2012,M,Infarto miocardico acuto incluso infarto successivo,2512
Portogallo,2013,M,Infarto miocardico acuto incluso infarto successivo,2467
Portogallo,2014,M,Infarto miocardico acuto incluso infarto successivo,2574
Portogallo,2015,M,Infarto miocardico acuto incluso infarto successivo,2389
Portogallo,2016,M,Infarto miocardico acuto incluso infarto successivo,2486
Portogallo,2017,M,Infarto miocardico acuto incluso infarto successivo,2575
Portogallo,2018,M,Infarto miocardico acuto incluso infarto successivo,2637
Portogallo,2019,M,Infarto miocardico acuto incluso infarto successivo,2400
Portogallo,2020,M,Infarto miocardico acuto incluso infarto successivo,2391
Portogallo,2021,M,Infarto miocardico acuto incluso infarto successivo,2258
Portogallo,2022,M,Infarto miocardico acuto incluso infarto successivo,2393
Romania,2011,M,Infarto miocardico acuto incluso infarto successivo,11811
Romania,2012,M,Infarto miocardico acuto incluso infarto successivo,11310
Romania,2013,M,Infarto miocardico acuto incluso infarto successivo,11081
Romania,2014,M,Infarto miocardico acuto incluso infarto successivo,11299
Romania,2015,M,Infarto miocardico acuto incluso infarto successivo,11564
Romania,2016,M,Infarto miocardico acuto incluso infarto successivo,10881
Romania,2017,M,Infarto miocardico acuto incluso infarto successivo,10830
Romania,2018,M,Infarto miocardico acuto incluso infarto successivo,10952
Romania,2019,M,Infarto miocardico acuto incluso infarto successivo,10954
Romania,2020,M,Infarto miocardico acuto incluso infarto successivo,12023
Romania,2021,M,Infarto miocardico acuto incluso infarto successivo,12819
Romania,2022,M,Infarto miocardico acuto incluso infarto successivo,11256
Svezia,2011,M,Infarto miocardico acuto incluso infarto successivo,3857
Svezia,2012,M,Infarto miocardico acuto incluso infarto successivo,3856
Svezia,2013,M,Infarto miocardico acuto incluso infarto successivo,3523
Svezia,2014,M,Infarto miocardico acuto incluso infarto successivo,3280
Svezia,2015,M,Infarto miocardico acuto incluso infarto successivo,3072
Svezia,2016,M,Infarto miocardico acuto incluso infarto successivo,2965
Svezia,2017,M,Infarto miocardico acuto incluso infarto successivo,2833
Svezia,2018,M,Infarto miocardico acuto incluso infarto successivo,2764
Svezia,2019,M,Infarto miocardico acuto incluso infarto successivo,2447
Svezia,2020,M,Infarto miocardico acuto incluso infarto successivo,2301
Svezia,2021,M,Infarto miocardico acuto incluso infarto successivo,2341
